chr8	67579474	67579639
chr6	52268593	52268703
chr6	52369304	52369516
chr6	56698355	56698517
chr6	56356846	56356991
chr2	131100343	131100487
chr2	130053985	130054125
chr2	128848679	128848784
chr2	97505346	97505498
chr2	97513891	97514119
chr2	97523765	97523942
chr2	98585679	98585808
chr2	99541967	99542096
chr2	99952811	99952958
chr2	99953715	99953850
chr2	100253163	100253312
chr2	100517069	100517259
chr2	102134081	102134201
chr2	102369318	102369421
chr2	102447040	102447253
chr2	102517228	102517454
chr2	103222957	103223077
chr2	104457142	104457263
chr2	105961644	105961764
chr2	106106707	106106984
chr2	106111520	106111792
chr2	106114749	106115068
chr2	106132116	106132488
chr13	103555161	103555304
chr2	196521933	196522038
chr2	193235804	193235932
chr2	192499952	192500060
chr2	191560689	191560795
chr2	197504188	197504382
chr2	198049800	198049964
chr2	198299704	198299890
chr2	201390715	201390880
chr2	201451573	201452199
chr2	204443486	204443883
chr2	204638506	204638745
chr2	206701181	206701295
chr2	206861816	206861934
chr2	208337981	208338132
chr2	208394575	208394740
chr2	208720167	208720297
chr2	209119937	209120095
chr2	212763505	212763617
chr2	213211720	213211911
chr2	215674554	215674708
chr2	216839434	216839609
chr2	216882260	216882386
chr2	218113331	218113501
chr2	218115039	218115148
chr2	218422827	218423012
chr2	218670025	218670146
chr2	218677442	218677659
chr2	218719904	218720006
chr2	218722496	218722680
chr2	218752953	218753078
chr2	218767247	218767417
chr2	218770161	218770407
chr2	218777007	218777123
chr2	218783281	218783498
chr2	218785531	218786061
chr2	218787698	218787862
chr2	218844668	218844923
chr2	219146822	219146993
chr2	219147376	219147675
chr2	219187788	219187905
chr2	219260881	219261056
chr2	219433063	219433269
chr2	219524089	219524482
chr2	219696530	219696666
chr2	219757480	219757622
chr2	220155678	220155857
chr2	220282218	220282332
chr2	220282903	220283193
chr2	220435363	220435537
chr2	220954755	220955046
chr2	221938393	221938657
chr2	221950670	221950872
chr2	222438291	222438434
chr2	223520783	223520892
chr2	224793157	224793380
chr2	224821960	224822169
chr2	225281569	225281710
chr2	225604896	225605117
chr2	226996047	226996197
chr2	227072105	227072318
chr2	227607228	227607330
chr2	227664003	227664164
chr2	227763580	227763708
chr2	227863463	227863661
chr2	228682944	228683207
chr2	230786714	230786827
chr2	231921269	231921414
chr2	232063219	232063340
chr2	232469514	232469624
chr2	233180149	233180251
chr2	235346660	235346807
chr2	237548074	237548242
chr2	237994414	237994566
chr2	238433975	238434221
chr2	238552886	238553163
chr2	238581843	238581974
chr2	238627072	238627180
chr2	238804855	238804984
chr2	238813899	238814155
chr2	239148829	239148954
chr2	239431823	239431949
chr2	239949483	239949639
chr2	240250358	240250590
chr2	240342100	240342266
chr2	240646597	240646896
chr2	240964698	240964822
chr2	241198807	241198998
chr2	241500474	241500682
chr2	241906994	241907282
chr2	242254609	242254715
chr5	102465076	102465194
chr5	102201549	102201650
chr18	60118433	60118573
chr18	60190242	60190343
chr18	61264400	61264533
chr2	122457676	122457808
chrY	15398496	15398819
chr2	122244118	122244235
chr2	122203804	122204028
chr2	121010174	121010427
chr2	120128665	120128769
chr2	120125425	120125642
chr2	120108273	120108420
chr2	119981202	119981481
chr2	119437706	119437955
chr2	119422422	119422628
chr2	133865127	133865250
chr2	135057812	135057948
chr2	136288392	136288512
chr1	207243463	207243729
chr1	206578574	206578777
chr1	206577317	206577450
chr1	205882731	205882915
chr1	205782228	205782333
chr1	205642044	205642242
chr1	205242698	205242845
chr1	205008726	205008908
chr1	204420097	204420337
chr1	204295790	204295970
chr1	204284049	204284177
chr1	204283235	204283408
chr1	204282940	204283061
chr1	204265572	204265791
chr1	203133053	203133209
chr1	203100856	203101129
chr1	203097677	203097829
chr1	202976372	202976490
chr1	202508466	202508610
chr1	202380217	202380388
chr1	202379569	202379734
chr1	202376608	202376743
chr1	202370954	202371075
chr1	202317631	202317797
chr1	202254060	202254175
chr1	201853666	201853848
chr1	201348876	201349065
chr1	201346762	201347202
chr1	201337856	201337995
chr1	201318197	201318334
chr1	198174293	198174397
chr1	198128178	198128387
chr1	193305049	193305150
chr1	193028507	193028660
chr1	192737381	192737562
chr1	192737020	192737201
chr1	192717195	192717343
chr1	186344580	186344712
chr1	186143093	186143350
chr1	185704511	185704661
chr1	185563334	185563491
chr1	185504189	185504331
chr1	185453195	185453345
chr1	185287991	185288126
chr1	184265786	184265986
chr1	183883998	183884217
chr1	183642897	183643037
chr1	183439422	183439519
chr1	183209219	183209350
chr1	183207316	183207465
chr1	183167764	183167892
chr1	183047841	183048302
chr1	182584203	182584343
chr1	182332192	182332322
chr1	182331854	182332029
chr1	182205484	182205593
chr1	182098713	182098871
chr1	180925113	180925341
chr1	179923738	179923853
chr1	179851288	179851480
chr1	178455363	178455600
chr1	176592415	176592567
chr1	175719861	175719982
chr1	174087909	174088028
chr1	173837120	173837266
chr1	172734603	172734713
chr1	172501903	172502027
chr1	170588871	170589073
chr1	169764003	169764184
chr1	169071932	169072159
chr1	168819235	168819361
chr1	168577334	168577437
chr1	168147982	168148136
chr1	167905727	167905860
chr1	167167889	167168059
chr1	167064143	167064349
chr1	165966677	165966822
chr1	165811848	165811963
chr1	165633942	165634225
chr1	165513180	165513405
chr1	165422124	165422238
chr1	164677145	164677436
chr1	164528153	164528270
chr1	164484512	164484814
chr1	162083058	162083171
chr1	161984454	161984579
chr1	161236198	161236335
chr1	161195546	161195822
chr1	161123720	161123823
chr1	160232331	160232460
chr1	160165808	160165942
chr1	160163067	160163220
chr1	160138841	160138972
chr1	160106562	160106730
chr1	160083174	160083313
chr1	159750546	159750660
chr1	241433138	241433306
chr1	245081946	245082276
chr1	245133015	245133148
chr1	245987124	245987321
chr1	246729699	246729858
chr1	246778246	246778391
chr1	227108234	227108364
chr1	226891251	226891440
chr1	226544047	226544168
chr1	226187004	226187109
chr1	225915763	225915940
chr1	225965340	225965491
chr1	223656234	223656425
chr1	222060572	222060703
chr1	221907305	221907444
chr1	221884799	221884918
chr1	221739196	221739363
chr1	218731272	218731379
chr1	217689658	217689867
chr1	217264927	217265049
chr1	216986361	216986601
chr1	216946071	216946182
chr1	214794698	214794919
chr1	214760264	214760424
chr1	214502227	214502384
chr1	214402315	214402534
chr1	214204077	214204227
chr1	214187398	214187548
chr1	212643471	212643790
chr1	212639087	212640042
chr1	212429950	212430081
chr1	212412002	212412427
chr1	212113204	212113502
chr1	212082833	212082969
chr1	211784671	211784812
chr1	211530421	211530561
chr1	211476698	211476812
chr1	210699385	210699637
chr1	210476000	210476213
chr1	209816672	209816870
chr1	209816250	209816475
chr1	209815174	209815364
chr1	209814896	209815106
chr1	209707659	209707774
chr1	208132645	208132874
chr1	208042432	208042583
chr6	154911279	154911421
chr6	152489471	152489613
chr6	150523429	150525496
chr6	150498566	150498756
chr6	150428385	150428493
chr6	149794542	149794667
chr6	149165260	149165367
chr6	147910572	147910811
chr6	145204627	145204791
chr6	144803384	144803499
chr6	144444563	144444738
chr6	144416805	144416968
chr6	143881984	143882173
chr6	143793115	143793322
chr6	143433796	143433907
chr6	143268594	143268725
chr6	143265722	143265865
chr6	139696473	139696636
chr6	137113556	137113672
chr6	137083504	137083631
chr6	136424927	136425179
chr6	136393817	136394130
chr6	128554726	128554923
chr6	128389353	128389515
chr6	125691580	125691717
chr6	124882953	124883091
chr6	123840341	123840560
chr6	113681114	113681267
chr6	112575744	112575846
chr6	111925477	111925658
chr6	111873647	111873875
chr6	111772383	111772538
chr6	111474781	111474945
chr6	110097429	110097650
chr6	109268036	109268232
chr6	109085976	109086078
chr6	108395906	108396156
chr6	108167988	108168163
chr6	107974498	107974605
chr6	107941229	107941541
chr6	107642835	107642950
chr6	107566318	107566530
chr6	107521859	107522298
chr6	105774242	105774585
chr6	118693541	118693867
chr6	118858874	118859023
chr6	118866977	118867232
chr6	119629352	119629465
chr6	121655631	121655771
chr6	122329721	122330168
chr6	122449448	122449583
chr6	122449691	122449841
chr6	122451469	122451578
chr2	109274428	109274611
chr2	109521901	109522110
chr2	109528201	109528360
chr2	109901885	109902057
chr10	74089694	74090035
chr10	74033586	74033786
chr10	74020089	74020235
chr10	74014923	74015086
chr10	74014683	74014792
chr10	73989103	73989319
chr10	73975752	73975880
chr10	73870668	73870858
chr10	73628075	73628200
chr10	72852886	72853121
chr10	72190372	72190563
chr10	72156557	72156677
chr10	71930247	71930510
chr10	70883896	70884012
chr10	70748443	70748578
chr10	70660744	70660910
chr10	69953265	69953436
chr10	69913913	69914139
chr10	69913397	69913562
chr10	69425386	69425516
chr10	65472119	65472250
chr10	65028943	65029081
chr10	63808967	63809133
chr10	62697810	62698026
chr10	62696885	62697051
chr10	62642613	62642761
chr10	62059785	62059938
chr10	60405286	60405397
chr10	57170353	57170479
chr22	24951765	24951919
chr22	24967272	24967802
chr22	24989149	24989315
chr22	24503709	24503930
chr22	24503357	24503550
chr22	24500376	24500533
chr21	48055506	48055608
chr21	48021060	48021210
chr21	46470314	46470500
chr19	15236474	15236614
chr19	797018	797262
chr19	1426454	1426588
chr19	2299031	2299213
chr19	2405163	2405474
chr19	3943230	3943338
chr19	3761663	3761777
chr19	3404183	3404479
chr12	104531868	104532032
chr12	105478269	105478490
chr12	105620094	105620246
chr12	105759656	105759828
chr12	105917005	105917128
chr12	106316499	106316622
chr12	106507674	106507784
chr12	106532672	106532808
chr12	106829868	106829998
chr12	106883570	106883738
chr12	106997336	106997560
chr22	32954627	32954909
chr22	33284999	33285251
chr12	104178090	104178439
chr12	102618645	102618764
chr12	102333716	102333840
chr12	45361400	45361530
chr12	101961757	101962011
chr12	101921522	101921644
chr12	99460924	99461178
chr12	99038873	99039056
chr12	98987367	98987510
chr12	98641182	98641404
chr12	98580340	98580498
chr12	98378843	98378980
chr12	95867737	95867883
chr12	95397459	95397568
chr12	95021107	95021264
chr12	94702930	94703145
chr12	94288450	94288763
chr12	94207802	94207912
chr12	94077280	94077493
chr12	94076928	94077072
chr12	94073426	94073640
chr12	93521461	93521983
chr12	93494032	93494188
chr12	93452344	93452788
chr12	93409740	93409994
chr12	89536269	89536430
chr12	88535939	88536047
chr12	83124964	83125079
chr12	82752182	82752333
chr12	81096747	81096847
chr12	80434045	80434414
chr12	76953732	76953959
chr12	76742304	76742464
chr12	76424223	76424337
chr12	76411981	76412151
chr12	76368226	76368352
chr12	75944300	75944679
chr12	70809589	70809737
chr12	70344415	70344536
chr12	70082919	70083040
chr12	70004651	70004842
chr12	68845759	68845860
chr12	68845209	68845323
chr12	68114937	68115219
chr12	68041737	68041884
chr12	66285818	66286037
chr12	65694668	65694828
chr12	65385317	65385503
chr12	64798099	64798213
chr12	64274673	64274805
chr12	63097365	63097572
chr12	60066218	60066353
chr12	58268432	58268674
chr12	58146202	58146495
chr12	57914392	57914561
chr12	57881664	57881786
chr12	57521587	57521692
chr12	56685415	56685654
chr12	56661266	56661500
chr12	56654751	56654963
chr12	56521681	56521807
chr12	56512323	56512441
chr12	56510216	56510442
chr12	56481157	56481277
chr12	56110069	56110227
chr12	56097273	56097459
chr19	3983284	3985442
chr22	31981920	31982143
chr22	31971142	31971342
chr22	31970445	31970560
chr1	209441313	209441585
chr22	31957278	31957473
chr22	31892724	31893020
chr22	31892465	31892653
chr22	31515204	31515377
