chr8	70405071	70405360
chr8	75196598	75196731
chr6	56376099	56376205
chr2	97661570	97661677
chr2	98585622	98585782
chr2	100345779	100345928
chr22	31337878	31337996
chr2	102447065	102447272
chr2	106112835	106113030
chr2	189757828	189757929
chr2	193235792	193235910
chr2	192730861	192731036
chr2	191589370	191589485
chr2	191558904	191559072
chr2	197900963	197901398
chr2	198978836	198979031
chr2	201451576	201452138
chr2	204443445	204443604
chr2	204443697	204443819
chr2	204638484	204638674
chr2	206821393	206821552
chr2	207923567	207923712
chr2	207951882	207952020
chr2	210586932	210587072
chr2	217667631	217667762
chr2	218422749	218422939
chr2	218819832	218819949
chr2	220014885	220015065
chr2	220116759	220116861
chr2	220927652	220927844
chr2	221541424	221541594
chr2	221938656	221938927
chr2	223520997	223521149
chr2	223958296	223958562
chr2	227072075	227072450
chr2	227654856	227655055
chr2	236750895	236751078
chr2	237483208	237483314
chr2	238627270	238627494
chr2	239183009	239183195
chr5	102201480	102201633
chrY	15398650	15398829
chr2	119426520	119426884
chr2	114542951	114543270
chr2	133157852	133157988
chr1	204258423	204258739
chr1	202826515	202826630
chr1	201346959	201347198
chr1	199155380	199155485
chr1	197819203	197819390
chr1	197784960	197785133
chr1	185528922	185529068
chr1	185502545	185502672
chr1	185453249	185453457
chr1	184265736	184265919
chr1	183883928	183884221
chr1	183209159	183209359
chr1	182991514	182991664
chr1	182332178	182332307
chr1	181122196	181122361
chr1	178020339	178020603
chr1	173992710	173992900
chr1	172325915	172326026
chr1	170665970	170666208
chr1	168330041	168330208
chr1	164681534	164681869
chr1	164600102	164600231
chr1	161735931	161736065
chr1	161195480	161195628
chr1	161171987	161172184
chr1	161002500	161002659
chr1	226187113	226187349
chr1	221736958	221737079
chr1	217236544	217236650
chr1	214585349	214585458
chr1	214535579	214535707
chr1	214187105	214187211
chr1	214044637	214044765
chr1	209816691	209816932
chr1	209663345	209663633
chr1	208374753	208374872
chr1	208345770	208345872
chr1	208196701	208196849
chr6	154309671	154309871
chr6	150498065	150498247
chr6	150428032	150428430
chr6	143793055	143793257
chr6	141041511	141041633
chr6	140286563	140286722
chr6	139909367	139909492
chr6	139612204	139612314
chr6	136931281	136931515
